Index	X	Y	Z
7182	462.55	477.016	116.868
7183	28.0824	318.206	244.438
7184	8.8675	306.638	233.244
7185	407.571	378.462	89.1897
7186	340.733	19.0184	248.113
7187	37.893	515.276	204.976
7188	97.5025	133.137	252.67
7189	114.531	72.8485	228.221
7190	282.025	37.5535	251.321
7191	287.718	37.7877	270.539
7192	227.649	12.3972	228.307
7193	253.675	18.351	228.855
7194	186.596	122.058	223.589
7195	284.996	523.643	239.049
7196	375.055	427.23	45.4937
7197	467.277	685.726	231.23
7198	427.87	721.684	222.351
7199	443.892	643.618	221.666
7200	419.96	714.811	234.709
7201	394.533	673.289	233.779
7202	463.233	711.995	224.355
7203	132.848	367.324	222.787
7204	94.5852	373.208	221.005
7205	492.518	395.747	117.922
7206	466.248	420.247	91.8769
7207	527.392	331.529	141.635
7208	499.593	385.996	136.579
7209	212.994	423.955	258.853
7210	225.017	466.578	256.372
7211	194.652	407.525	247.665
7212	179.732	462.901	252.889
7213	87.402	774.996	24.1358
7214	45.2709	689.772	20.1785
7215	472.372	555.394	103.786
7216	495.252	504.867	111.851
7217	48.0229	775.576	2.64077
7218	342.248	48.5021	254.645
7219	419.923	619.698	23.5754
7220	354.218	559.292	241.908
7221	343.64	503.248	227.928
7222	347.472	517.172	242.537
7223	282.134	656.472	257.137
7224	461.897	345.331	217.132
7225	468.673	388.502	214.158
7226	411.389	342.132	217.243
7227	409.744	385.145	219.646
7228	425.9	368.475	235.357
7229	462.254	266.095	72.5188
7230	8.01097	788.6	12.1716
7231	277.881	586.221	1.13626
7232	410.196	334.865	174.556
7233	374.779	310.371	153.703
7234	194.179	313.724	274.01
7235	193.351	295.441	290.08
7236	179.907	379.219	296.443
7237	171.677	314.179	297.025
7238	219.628	330.822	289.257
7239	91.2334	428.781	192.352
7240	362.118	551.689	180.173
7241	338.982	746.843	67.0149
7242	485.379	344.258	102.918
7243	472.147	400.39	113.815
7244	454.814	409.481	104.946
7245	200.41	651.852	167.237
7246	396.267	244.386	293.447
7247	353.11	385.51	201.298
7248	342.836	331.622	219.98
7249	122.014	542.397	254.716
7250	98.6928	575.324	245.246
7251	98.08	579.665	256.201
7252	152.537	547.988	255.596
7253	93.0495	781.901	149.104
7254	137.621	330.789	240.248
7255	214.639	588.052	271.544
7256	178.956	596.669	267.459
7257	203.052	603.769	258.73
7258	195.545	661.653	268.14
7259	383.473	522.527	211.119
7260	287.073	454.069	216.128
7261	252.093	398.993	231.459
7262	291.951	391.821	226.054
7263	370.532	743.348	40.4508
7264	390.213	723.853	35.3786
7265	410.451	712.017	35.8682
7266	409.029	685.018	55.7521
7267	108.147	384.183	244.065
7268	94.924	414.428	247.355
7269	407.593	288.185	292.277
7270	450.431	273.082	293.77
7271	463.167	308.146	289.778
7272	174.461	782.319	100.994
7273	352.142	783.115	153.64
7274	309.653	16.1452	276.161
7275	268.774	39.6925	281.224
7276	248.967	43.5963	263.924
7277	278.383	71.5266	274.492
7278	231.998	280.097	210.737
7279	436.713	645.423	30.0353
7280	378.756	667.74	24.7396
7281	425.123	356.126	182.413
7282	309.795	41.9683	202.94
7283	82.4897	340.242	197.62
7284	515.408	351.093	13.2135
7285	260.959	747.625	231.437
7286	225.18	741.04	224.282
7287	256.758	358.656	280.653
7288	256.613	392.84	253.949
7289	393.753	556.579	187.89
7290	395.769	532.484	176.697
7291	324.984	543.563	183.571
7292	263.266	534.585	258.601
7293	322.224	52.8229	179.391
7294	316.442	144.707	273.624
7295	370.251	322.355	246.41
7296	129.87	671.207	285.342
7297	70.69	710.319	283.942
7298	149.549	731.74	290.557
7299	130.192	709.219	298.306
7300	219.338	680.116	244.168
7301	221.419	727.945	242.424
7302	197.357	741.829	221.547
7303	359.528	338.807	262.612
7304	310.045	314.782	279.657
7305	339.255	330.478	280.928
7306	395.827	420.464	199.4
7307	375.629	437.148	213.597
7308	371.611	440.744	202.71
7309	336.915	527.302	196.809
7310	326.501	576.962	175.003
7311	300.708	434.764	170.126
7312	240.906	476.602	186.681
7313	269.526	415.499	241.155
7314	234.056	471.196	224.082
7315	541.143	371.903	24.4236
7316	567.032	355.958	21.4304
7317	537.693	347.987	12.0862
7318	552.494	384.32	5.55505
7319	277.175	196.645	257.392
7320	49.4269	485.578	172.754
7321	177.487	390.339	245.334
7322	347.781	607.061	217.714
7323	75.8056	675.683	273.361
7324	35.8218	647.591	266.406
7325	38.1845	715.173	254.057
7326	49.7499	677.432	287.907
7327	93.4106	711.921	268.624
7328	383.91	387.338	188.839
7329	347.665	380.003	187.678
7330	118.314	177.857	240.523
7331	157.074	194.436	245.086
7332	84.2635	770.944	158.646
7333	116.434	787.38	137.746
7334	368.122	519.024	232.469
7335	1.43527	269.38	241.194
7336	103.982	360.805	255.068
7337	159.922	382.51	223.104
7338	395.248	586.814	169.18
7339	329.626	667.099	218.064
7340	323.252	495.539	2.39984
7341	274.998	525.939	144.995
7342	232.22	375.763	270.335
7343	176.315	362.041	268.542
7344	198.428	347.292	261.317
7345	150.591	384.931	271.738
7346	351.71	223.592	248.185
7347	315.147	250.084	232.057
7348	243.44	509.79	186.103
7349	8.29515	756.313	198.052
7350	189.373	632.135	230.644
7351	249.05	47.556	218.511
7352	189.179	248.031	280.467
7353	220.563	239.033	274.984
7354	166.719	126.47	231.068
7355	406.605	639.471	76.3185
7356	424.109	625.326	91.3514
7357	297.715	561.078	104.735
7358	418.378	615.308	59.8865
7359	404.059	640.202	53.2696
7360	97.0109	149.263	243.022
7361	416.164	742.262	73.959
7362	444.226	756.266	56.1181
7363	212.594	668.323	260.96
7364	165.396	665.435	274.98
7365	175.318	719.656	270.797
7366	211.886	705.773	271.22
7367	441.738	759.842	96.9517
7368	420.843	755.269	106.92
7369	289.898	345.352	277.281
7370	238.373	377.621	282.342
7371	275.953	387.167	285.283
7372	259.999	380.071	296.735
7373	242.156	337.393	276.326
7374	272.371	399.375	275.018
7375	512.203	390.307	123.951
7376	467.885	411.249	125.212
7377	487.325	422.282	104.161
7378	361.27	323.599	228.612
7379	378.826	353.372	234.754
7380	400.954	346.959	240.849
7381	390.329	312.36	244.353
7382	435.301	399.684	173.606
7383	316.248	755.019	189.54
7384	346.38	77.4039	168.955
7385	271.817	491.77	257.088
7386	276.545	530.485	270.481
7387	255.518	525.885	274.221
7388	234.731	523.714	261.85
7389	274.81	541.889	247.576
7390	212.345	180.148	235.821
7391	195.643	135.968	231.283
7392	329.905	477.869	184.979
7393	262.344	240.017	266.917
7394	375.907	782.677	67.5914
7395	418.793	773.29	91.8007
7396	448.13	269.75	144.651
7397	405.922	268.663	168.122
7398	119.159	414.93	248.561
7399	58.3635	783.948	49.3123
7400	75.4631	758.174	29.7823
7401	130.979	717.591	269.462
7402	74.9809	118.226	248.468
7403	51.5727	130.947	229.343
7404	55.4067	104.565	243.562
7405	69.5122	754.818	215.567
7406	37.6954	468.494	214.823
7407	137.428	313.688	278.722
7408	144.214	251.777	281.877
7409	127.137	290.23	284.458
7410	132.713	269.362	289.365
7411	331.259	362.878	171.448
7412	142.572	268.048	177.19
7413	533.501	276.64	242.115
7414	524.939	277.991	220.219
7415	506.35	266.083	244.341
7416	451.147	767.191	124.175
7417	452.099	715.592	148.983
7418	468.497	725.105	138.181
7419	366.837	717.878	200.747
7420	277.608	466.433	187.879
7421	73.454	735.46	146.228
7422	382.282	656.927	43.5372
7423	407.893	670.644	19.3842
7424	402.219	675.417	40.0041
7425	382.784	662.486	6.26998
7426	366.996	707.325	21.536
7427	365.023	691.581	9.17899
7428	164.469	22.2495	210.571
7429	154.964	62.3026	227.239
7430	139.913	6.93799	212.646
7431	140.614	38.1172	226.574
7432	230.738	54.085	212.418
7433	211.96	406.597	272.949
7434	223.814	386.236	257.81
7435	33.6951	369.32	113.214
7436	381.483	560.194	167.761
7437	314.687	516.993	157.11
7438	20.8937	426.23	245.582
7439	4.87178	88.2627	230.014
7440	510.425	363.47	213.496
7441	546.828	397.312	244.948
7442	557.974	377.74	222.274
7443	553.763	354.351	236.48
7444	409.175	318.723	271.484
7445	375.137	345.243	280.686
7446	72.3235	769.816	167.541
7447	79.9694	768.636	200.786
7448	346.141	442.719	196.799
7449	565.116	295.392	5.55984
7450	567.525	317.466	22.2271
7451	588.199	334.446	2.8417
7452	532.491	304.52	1.11702
7453	286.219	620.545	124.86
7454	306.641	575.971	115.936
7455	60.9763	190.27	218.234
7456	310.07	547.175	79.3375
7457	462.805	657.643	114.027
7458	439.568	674.981	102.331
7459	479.684	693.662	107.839
7460	491.906	705.308	120.592
7461	520.928	521.094	122.67
7462	556.472	478.418	141.411
7463	524.618	487.082	129.394
7464	515.952	520.902	156.42
7465	545.008	527.115	129.962
7466	236.157	147.702	247.684
7467	193.811	160.078	256.713
7468	406.831	378.247	190.975
7469	417.143	327.729	235.406
7470	433.138	403.185	223.217
7471	453.423	387.491	230.134
7472	435.018	326.75	228.619
7473	451.013	344.656	235.496
7474	242.867	669.781	4.09775
7475	172.269	91.9547	212.786
7476	285.086	67.5685	231.331
7477	473.156	356.158	206.813
7478	457.318	309.7	198.548
7479	489.971	369.022	192.918
7480	86.8718	249.04	242.061
7481	106.466	682.288	251.703
7482	32.918	85.993	270.746
7483	51.4639	62.8964	243.459
7484	0.969021	79.9852	249.442
7485	21.6917	291.333	224.937
7486	323.919	657.855	249.483
7487	269.064	51.4662	270.968
7488	58.9537	247.454	244.949
7489	72.7267	235.774	259.398
7490	217.973	704.28	256.061
7491	166.44	674.007	254.179
7492	320.304	783.978	165.797
7493	352.007	654.002	255.133
7494	336.985	622.274	261.541
7495	77.7687	124.187	233.905
7496	65.699	156.455	232.446
7497	176.247	767.898	162.413
7498	594.49	316.708	13.9515
7499	580.487	278.211	18.039
7500	304.945	112.322	271.84
7501	294.534	134.077	288.71
7502	283.296	156.669	277.631
7503	92.5162	714.8	286.634
7504	77.8629	739.708	290.739
7505	102.756	767.767	288.785
7506	91.2547	769.586	276.72
7507	82.8675	731.671	273.42
7508	157.18	767.533	141.532
7509	414.38	499.928	12.4215
7510	390.751	476.715	1.39377
7511	302.309	65.3988	211.684
7512	278.27	332.205	203.605
7513	76.3626	375.709	238.764
7514	78.8578	338.214	223.805
7515	321.909	67.3543	236.523
7516	342.369	127.578	251.06
7517	504.336	483.861	97.3927
7518	524.744	464.297	76.4414
7519	517.526	276.434	65.6107
7520	504.744	326.917	55.8676
7521	373.143	366.309	184.978
7522	359.845	408.91	206.648
7523	401.031	427.511	183.387
7524	394.387	265.724	64.0671
7525	388.169	564.407	252.917
7526	411.746	632.152	234.593
7527	400.277	616.286	252.621
7528	389.739	592.725	225.319
7529	428.177	596.024	243.574
7530	390.592	582.561	259.97
7531	396.471	645.705	244.154
7532	349.231	622.204	248.207
7533	390.126	382.397	234.988
7534	362.441	378.596	245.838
7535	342.552	370.867	242.657
7536	393.94	354.137	251.845
7537	385.387	330.95	237.119
7538	314.051	700.518	8.96788
7539	258.153	713.221	0.314297
7540	79.6027	742.735	237.429
7541	232.309	180.085	251.299
7542	224.499	181.354	268.39
7543	208.672	214.541	271.154
7544	258.019	204.131	244.953
7545	236.131	199.963	272.719
7546	189.575	486.115	271.154
7547	213.258	459.771	271.803
7548	202.453	514.302	269.703
7549	171.5	475.65	277.989
7550	232.395	541.083	13.1114
7551	141.174	343.779	293.969
7552	199.238	355.389	292.439
7553	183.575	326.334	306.482
7554	26.945	485.171	243.985
7555	64.8041	474.426	258.11
7556	49.8209	501.272	256.336
7557	63.8762	520.267	255.162
7558	129.826	602.682	259.776
7559	246.876	42.2475	88.3229
7560	229.114	679.593	164.076
7561	241.238	733.713	156.041
7562	374.743	302.116	291.674
7563	369.33	272.925	293.905
7564	603.532	324.336	62.9664
7565	586.55	289.01	45.4145
7566	542.009	303.088	61.7933
7567	563.749	301.408	71.1912
7568	585.874	346.606	64.1618
7569	438.738	642.811	172.401
7570	416.714	622.414	163.695
7571	441.138	619.195	181.724
7572	399.521	592.42	180.953
7573	236.536	499.544	234.709
7574	240.435	494.233	250.974
7575	239.233	431.243	256.137
7576	379.168	387.464	175.411
7577	445.701	747.6	112.287
7578	439.33	772.3	110.544
7579	447.42	769.838	145.011
7580	103.487	278.786	280.661
7581	55.8716	263.455	259.845
7582	107.797	252.917	258.377
7583	192.352	433.406	87.1464
7584	390.931	778.113	59.9731
7585	384.099	409.921	229.362
7586	405.88	364.282	224.312
7587	340.603	155.682	249.282
7588	357.985	765.076	224.206
7589	384.358	713.109	225.024
7590	390.65	757.712	217.511
7591	372.507	774.502	215.659
7592	291.002	547.68	224.534
7593	470.814	436.689	183.829
7594	211.401	182.518	255.786
7595	197.656	208.477	236.523
7596	210.137	197.519	227.731
7597	482.654	706.114	139.42
7598	482.819	723.995	129.325
7599	487.768	722.47	150.784
7600	35.9847	787.208	150.889
7601	8.91121	735.382	25.6898
7602	345.521	351.812	28.2426
7603	169.149	542.305	262.939
7604	76.9402	679.142	213.288
7605	85.1605	655.181	205.515
7606	46.068	654.979	192.011
7607	410.666	778.335	106.911
7608	406.591	755.944	117.716
7609	431.511	780.566	100.934
7610	440.171	464.345	161.217
7611	103.398	781.035	172.587
7612	251.37	328.9	190.178
7613	476.631	324.676	202.07
7614	459.329	395.036	1.16454
7615	366.98	539.286	191.977
7616	242.124	556.401	211.061
7617	543.503	494.064	36.8906
7618	546.916	494.753	52.0575
7619	518.125	506.402	50.6385
7620	206.49	386.418	285.717
7621	244.365	428.307	5.19047
7622	361.485	626.848	270.105
7623	75.6695	757.517	229.377
7624	12.7914	780.62	222.04
7625	442.21	661.503	50.9367
7626	430.303	656.592	59.849
7627	396.462	703.442	44.0045
7628	391.237	646.83	145.749
7629	438.75	655.446	161.788
7630	444.129	625.992	146.062
7631	492.724	583.509	108.163
7632	472.317	579.474	104.179
7633	484.432	541.081	94.5988
7634	532.464	548.733	108.341
7635	117.913	772.496	125.271
7636	192.07	764.218	127.639
7637	199.846	312.276	263.39
7638	85.5881	779.614	131.088
7639	78.7346	402.86	252.964
7640	485.346	525.348	71.5165
7641	475.86	504.199	76.3203
7642	274.682	541.381	9.78616
7643	409.673	780.789	120.329
7644	272.246	328.314	278.092
7645	317.486	352.311	290.811
7646	282.66	325.769	268.094
7647	272.09	348.754	288.065
7648	18.6333	630.015	251.857
7649	277.844	558.985	214.993
7650	391.946	490.798	15.6374
7651	87.1956	735.946	214.907
7652	103.561	784.037	204.124
7653	502.693	335.143	72.8232
7654	212.251	153.134	228.308
7655	211.245	112.886	238.447
7656	187.762	153.614	244.564
7657	523.108	377.979	114.386
7658	517.025	333.575	117.357
7659	173.676	519.428	256.812
7660	150.643	520.893	260.993
7661	153.295	570.626	240.891
7662	175.633	512.9	244.546
7663	244.562	231.133	278.818
7664	463.315	357.174	85.2184
7665	544.833	403.63	66.9088
7666	536.055	275.142	119.014
7667	311.734	504.02	245.758
7668	166.578	362.255	287.676
7669	126.846	334.003	304.87
7670	141.489	341.601	314.308
7671	126.082	308.53	300.888
7672	102.746	323.331	296.027
7673	111.49	397.207	263.929
7674	387.136	463.559	164.883
7675	427.196	463.825	175.708
7676	127.589	434.304	261.155
7677	112.815	731.18	222.543
7678	357.222	253.197	278.55
7679	321.237	255.028	268.5
7680	291.032	615.192	277.742
7681	241.431	582.553	273.071
7682	264.731	552.722	266.155
7683	231.595	384.067	246.82
7684	363.68	366.204	228.334
7685	97.4749	2.19069	19.4543
7686	81.1218	12.218	219.312
7687	29.1282	743.068	82.5609
7688	350.577	712.797	228.914
7689	344.82	689.089	226.407
7690	310.973	725.71	225.793
7691	358.101	734.076	211.621
7692	322.001	78.1861	167.496
7693	321.192	167.94	186.341
7694	330.834	515.654	66.526
7695	360.115	433.549	68.8042
7696	369.57	360.237	88.1427
7697	446.614	383.395	212.902
7698	443.472	446.572	222.99
7699	462.143	429.004	218.004
7700	229.855	606.545	221.939
7701	496.698	743.058	141.661
7702	506.013	711.899	164.845
7703	467.133	703.73	155.034
7704	517.64	725.412	146.985
7705	488.525	767.5	151.211
7706	463.661	753.251	154.418
7707	358.643	664.809	49.6015
7708	454.206	699.673	100.042
7709	535.54	318.869	108.756
7710	545.41	305.186	94.419
7711	320.781	722.473	36.334
7712	186.52	59.2477	254.481
7713	204.871	100.349	248.615
7714	148.246	119.853	260.799
7715	184.417	66.4994	267.327
7716	195.633	705.258	152.589
7717	233	668.803	252.849
7718	198.8	722.413	246.692
7719	245.204	737.301	247.816
7720	231.172	741.553	234.573
7721	290.808	385.883	243.835
7722	311.217	355.211	238.504
7723	294.746	237.912	242.088
7724	374.002	549.608	210.031
7725	381.552	562.86	221.72
7726	195.084	675.379	128.01
7727	296.607	778.902	69.7658
7728	452.291	538.815	53.4584
7729	421.819	576.385	45.939
7730	379.138	301.924	296.229
7731	384.962	294.635	298.939
7732	369.391	289.922	295.828
7733	374.41	296.619	299.106
7734	487.648	488.522	104.697
7735	503.194	532.768	83.72
7736	519.057	505.428	96.7839
7737	368.724	534.364	222.73
7738	114.66	62.9994	264.854
7739	120.821	46.7066	255.597
7740	40.3012	129.628	256.027
7741	20.4612	107.45	257.4
7742	260.129	508.283	266.403
7743	243.971	478.35	266.256
7744	246.605	453.58	253.771
7745	163.73	86.9318	231.352
7746	464.994	266.702	243.482
7747	494.024	315.171	250.836
7748	354.627	775.193	87.3779
7749	417.055	784.932	76.2592
7750	362.919	787.496	78.6297
7751	212.821	579.495	253.691
7752	45.5249	252.35	206.169
7753	70.7297	170.755	223.676
7754	130.983	152.247	210.031
7755	372.878	677.229	252.903
7756	355.271	650.382	239.516
7757	336.109	651.937	271.472
7758	350.726	683.735	255.981
7759	311.695	638.105	253.826
7760	387.204	686.874	183.538
7761	167.998	640.873	288.425
7762	383.014	650.931	69.8764
7763	410.058	638.856	65.5834
7764	367.162	584.988	139.54
7765	430.607	477.778	60.0306
7766	499.667	302.609	209.425
7767	12.6548	784.394	52.5634
7768	256.755	426.61	214.071
7769	180.783	718.373	137.381
7770	187.092	193.115	248.714
7771	239.436	611.773	292.588
7772	250.775	650.574	296.078
7773	311.659	490.507	108.423
7774	140.208	682.935	217.424
7775	95.5789	699.758	218.207
7776	95.5589	659.166	215.399
7777	451.063	506.736	169.285
7778	65.651	73.2743	251.946
7779	42.3492	134.014	243.766
7780	92.8001	159.922	252.236
7781	181.394	370.007	224.821
7782	379.136	633.171	231.18
7783	395.988	622.072	224.481
7784	419.98	568.795	229.09
7785	388.737	587.615	212.826
7786	376.866	581.126	237.919
7787	485.144	510.882	24.2866
7788	509.827	511.316	33.2476
7789	466.161	525.713	36.7084
7790	35.1402	755.727	232.982
7791	58.2808	786.399	227.132
7792	78.897	780.576	223.944
7793	95.3925	775.629	239.359
7794	565.615	401.296	215.482
7795	565.844	373.141	203.156
7796	574.727	339.287	219.667
7797	540.61	404.847	211.427
7798	581.486	372.069	217.755
7799	572.73	385.015	236.5
7800	467.153	359.6	54.7719
7801	429.918	467.888	79.472
7802	311.246	289.773	269.215
7803	277.023	292.617	289.8
7804	260.767	276.191	277.638
7805	408.214	345.763	94.3344
7806	463.262	660.589	137.553
7807	484.941	672.206	131.971
7808	552.076	448.724	17.5202
7809	447.08	389.567	181.751
7810	495.226	417.785	177.018
7811	456.913	451.832	194.266
7812	317.332	333.416	260.984
7813	365.142	370.611	266.386
7814	354.586	681.731	239.188
7815	412.016	689.452	246.058
7816	56.9506	768.358	289.593
7817	75.6387	762.035	259.901
7818	109.683	781.417	261.472
7819	74.3282	783.87	289.003
7820	53.1826	780.698	277.589
7821	173.469	776.795	222.834
7822	218.568	772.402	212.628
7823	192.01	725.998	232.754
7824	376.467	767.769	125.181
7825	542.719	281.187	35.1563
7826	549.622	292.673	47.0199
7827	516.041	305.978	31.5626
7828	561.773	325.559	43.529
7829	507.432	328.318	43.6076
7830	564.018	296.327	38.6857
7831	331.387	404.757	230.522
7832	331.096	398.679	243.767
7833	391.781	465.231	209.237
7834	352.543	490.281	217.445
7835	182.775	715.201	208.605
7836	262.75	0.109826	257.332
7837	480.669	430.13	146.934
7838	597.023	360.014	4.69256
7839	570.342	464.717	41.0356
7840	575.899	499.844	48.5262
7841	562.226	503.514	23.1982
7842	568.47	479.397	32.1905
7843	66.3762	41.6422	159.665
7844	513.9	459.611	118.718
7845	552.837	479.85	102.887
